section_crn,subject,number,section,info,time,times_summary,locations_summary,times_long_summary,times_by_day
14492,HIST,361D,05,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
14494,HIST,361D,06,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14496,HIST,361D,07,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14498,HIST,361D,08,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15347,HIST,417D,01,Discussion Section,W 5.00-5.50 ONLINE,W 5:00pm-5:50pm,ONLINE,W 5:00pm-5:50pm in ONLINE,"{'Wednesday': ('17:00', '17:50', 'ONLINE')}"
15350,HIST,417D,02,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
15353,HIST,417D,03,Discussion Section,,,,,{}
15356,HIST,417D,04,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
16009,HIST,417D,05,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
16012,HIST,417D,06,Discussion Section,,,,,{}
16015,HIST,417D,07,Discussion Section,,,,,{}
14828,HLTH,250D,01,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14830,HLTH,250D,02,Discussion Section,,,,,{}
15692,HLTH,280D,01,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15696,HLTH,280D,02,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15700,HLTH,280D,03,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15704,HLTH,280D,04,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15708,HLTH,280D,05,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
15712,HLTH,280D,06,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15716,HLTH,280D,07,Discussion Section,,,,,{}
15720,HLTH,280D,08,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
15724,HLTH,280D,09,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15728,HLTH,280D,10,Discussion Section,Th 9.00-9.50p ONLINE,Th 9:00pm-9:50pm,ONLINE,Th 9:00pm-9:50pm in ONLINE,"{'Thursday': ('21:00', '21:50', 'ONLINE')}"
15622,HLTH,370D,01,Discussion Section,,,,,{}
15627,HLTH,370D,02,Discussion Section,,,,,{}
15241,HSAR,110D,01,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15243,HSAR,110D,02,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15245,HSAR,110D,03,Discussion Section,,,,,{}
15247,HSAR,110D,04,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15249,HSAR,110D,05,Discussion Section,,,,,{}
15251,HSAR,110D,06,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15253,HSAR,110D,07,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15255,HSAR,110D,08,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15257,HSAR,119D,01,Discussion Section,,,,,{}
15259,HSAR,119D,02,Discussion Section,,,,,{}
15557,HSAR,221D,01,Discussion Section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
15559,HSAR,221D,02,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15561,HSAR,221D,03,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
15262,HSAR,247D,01,Discussion Section,T 9.25-10.15 ONLINE,T 9:25am-10:15am,ONLINE,T 9:25am-10:15am in ONLINE,"{'Tuesday': ('9:25', '10:15', 'ONLINE')}"
15265,HSAR,247D,02,Discussion Section,,,,,{}
15268,HSAR,247D,03,Discussion Section,T 3.30-4.20 ONLINE,T 3:30pm-4:20pm,ONLINE,T 3:30pm-4:20pm in ONLINE,"{'Tuesday': ('15:30', '16:20', 'ONLINE')}"
15271,HSAR,247D,04,Discussion Section,T 8.00-8.50p ONLINE,T 8:00pm-8:50pm,ONLINE,T 8:00pm-8:50pm in ONLINE,"{'Tuesday': ('20:00', '20:50', 'ONLINE')}"
15274,HSAR,247D,05,Discussion Section,,,,,{}
15277,HSAR,247D,06,Discussion Section,W 10.30-11.20 ONLINE,W 10:30am-11:20am,ONLINE,W 10:30am-11:20am in ONLINE,"{'Wednesday': ('10:30', '11:20', 'ONLINE')}"
15280,HSAR,247D,07,Discussion Section,W 11.35-12.25 ONLINE,W 11:35am-12:25am,ONLINE,W 11:35am-12:25am in ONLINE,"{'Wednesday': ('11:35', '12:25', 'ONLINE')}"
15283,HSAR,247D,08,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15286,HSAR,247D,09,Discussion Section,W 3.30-4.20 LC 207,W 3:30pm-4:20pm,LC 207,W 3:30pm-4:20pm in LC 207,"{'Wednesday': ('15:30', '16:20', 'LC 207')}"
15289,HSAR,247D,10,Discussion Section,,,,,{}
15292,HSAR,247D,11,Discussion Section,,,,,{}
15295,HSAR,247D,12,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15298,HSAR,247D,13,Discussion Section,,,,,{}
15301,HSAR,247D,14,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15304,HSAR,247D,15,Discussion Section,,,,,{}
15307,HSAR,247D,16,Discussion Section,,,,,{}
15310,HSAR,247D,17,Discussion Section,T 10.30-11.20 ONLINE,T 10:30am-11:20am,ONLINE,T 10:30am-11:20am in ONLINE,"{'Tuesday': ('10:30', '11:20', 'ONLINE')}"
15313,HSAR,247D,18,Discussion Section,T 2.30-3.20 ONLINE,T 2:30pm-3:20pm,ONLINE,T 2:30pm-3:20pm in ONLINE,"{'Tuesday': ('14:30', '15:20', 'ONLINE')}"
15316,HSAR,247D,19,Discussion Section,T 4.00-4.50 ONLINE,T 4:00pm-4:50pm,ONLINE,T 4:00pm-4:50pm in ONLINE,"{'Tuesday': ('16:00', '16:50', 'ONLINE')}"
15319,HSAR,247D,20,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
15322,HSAR,247D,21,Discussion Section,W 9.00-9.50p ONLINE,W 9:00pm-9:50pm,ONLINE,W 9:00pm-9:50pm in ONLINE,"{'Wednesday': ('21:00', '21:50', 'ONLINE')}"
15325,HSAR,247D,22,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15328,HSAR,247D,23,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15331,HSAR,247D,24,Discussion Section,,,,,{}
15334,HSAR,247D,25,Discussion Section,,,,,{}
15337,HSAR,247D,26,Discussion Section,,,,,{}
15340,HSAR,247D,27,Discussion Section,,,,,{}
15908,HSAR,247D,28,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
15968,HSAR,247D,29,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
15971,HSAR,247D,30,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
15984,HSAR,247D,31,Discussion Section,T 10.30-11.20,T 10:30am-11:20am,,T 10:30am-11:20am,"{'Tuesday': ('10:30', '11:20', '')}"
16114,HSAR,247D,32,Discussion Section,W 1.30-2.20,W 1:30pm-2:20pm,,W 1:30pm-2:20pm,"{'Wednesday': ('13:30', '14:20', '')}"
16142,HSAR,247D,33,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
16206,HSAR,247D,34,Discussion Section,W 3.30-4.20,W 3:30pm-4:20pm,,W 3:30pm-4:20pm,"{'Wednesday': ('15:30', '16:20', '')}"
15491,HSAR,312D,01,Discussion Section,T 1.30-2.20 ONLINE,T 1:30pm-2:20pm,ONLINE,T 1:30pm-2:20pm in ONLINE,"{'Tuesday': ('13:30', '14:20', 'ONLINE')}"
15493,HSAR,312D,02,Discussion Section,T 2.30-3.20 ONLINE,T 2:30pm-3:20pm,ONLINE,T 2:30pm-3:20pm in ONLINE,"{'Tuesday': ('14:30', '15:20', 'ONLINE')}"
15495,HSAR,312D,03,Discussion Section,T 3.30-4.20 ONLINE,T 3:30pm-4:20pm,ONLINE,T 3:30pm-4:20pm in ONLINE,"{'Tuesday': ('15:30', '16:20', 'ONLINE')}"
15497,HSAR,312D,04,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
15499,HSAR,312D,05,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
15501,HSAR,312D,06,Discussion Section,W 3.30-4.20 ONLINE,W 3:30pm-4:20pm,ONLINE,W 3:30pm-4:20pm in ONLINE,"{'Wednesday': ('15:30', '16:20', 'ONLINE')}"
15503,HSAR,312D,07,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15505,HSAR,312D,08,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
15507,HSAR,312D,09,Discussion Section,,,,,{}
15918,HSAR,312D,10,Discussion Section,T 4.30-5.20,T 4:30pm-5:20pm,,T 4:30pm-5:20pm,"{'Tuesday': ('16:30', '17:20', '')}"
16061,HSAR,312D,11,Discussion Section,,,,,{}
16211,HSAR,312D,12,Discussion Section,T 4.30-5.20,T 4:30pm-5:20pm,,T 4:30pm-5:20pm,"{'Tuesday': ('16:30', '17:20', '')}"
16209,HSAR,312D,13,Discussion Section,T 4.00-4.50,T 4:00pm-4:50pm,,T 4:00pm-4:50pm,"{'Tuesday': ('16:00', '16:50', '')}"
15546,HSAR,456D,01,Discussion Section,,,,,{}
15544,HSAR,456D,02,Discussion Section,,,,,{}
15693,HSHM,212D,01,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15697,HSHM,212D,02,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15701,HSHM,212D,03,Discussion Section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
15705,HSHM,212D,04,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
15709,HSHM,212D,05,Discussion Section,F 1.30-2.20 ONLINE,F 1:30pm-2:20pm,ONLINE,F 1:30pm-2:20pm in ONLINE,"{'Friday': ('13:30', '14:20', 'ONLINE')}"
15713,HSHM,212D,06,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
15717,HSHM,212D,07,Discussion Section,,,,,{}
15721,HSHM,212D,08,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
15725,HSHM,212D,09,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15729,HSHM,212D,10,Discussion Section,Th 9.00-9.50p ONLINE,Th 9:00pm-9:50pm,ONLINE,Th 9:00pm-9:50pm in ONLINE,"{'Thursday': ('21:00', '21:50', 'ONLINE')}"
15348,HSHM,220D,01,Discussion Section,W 5.00-5.50 ONLINE,W 5:00pm-5:50pm,ONLINE,W 5:00pm-5:50pm in ONLINE,"{'Wednesday': ('17:00', '17:50', 'ONLINE')}"
15351,HSHM,220D,02,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
15354,HSHM,220D,03,Discussion Section,,,,,{}
15357,HSHM,220D,04,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
16010,HSHM,220D,05,Discussion Section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
16013,HSHM,220D,06,Discussion Section,,,,,{}
16016,HSHM,220D,07,Discussion Section,,,,,{}
15359,HSHM,321D,01,Discussion Section,W 4.30-5.20 ONLINE,W 4:30pm-5:20pm,ONLINE,W 4:30pm-5:20pm in ONLINE,"{'Wednesday': ('16:30', '17:20', 'ONLINE')}"
15361,HSHM,321D,02,Discussion Section,W 7.00-7.50p ONLINE,W 7:00pm-7:50pm,ONLINE,W 7:00pm-7:50pm in ONLINE,"{'Wednesday': ('19:00', '19:50', 'ONLINE')}"
15363,HSHM,321D,03,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15365,HSHM,321D,04,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
15367,HSHM,321D,05,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
15369,HSHM,321D,06,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15623,HSHM,432D,01,Discussion Section,,,,,{}
15628,HSHM,432D,02,Discussion Section,,,,,{}
15745,HUMS,115D,01,Discussion Section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
15746,HUMS,115D,02,Discussion Section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
15747,HUMS,115D,03,Discussion Section,F 4.00-4.50 ONLINE,F 4:00pm-4:50pm,ONLINE,F 4:00pm-4:50pm in ONLINE,"{'Friday': ('16:00', '16:50', 'ONLINE')}"
15748,HUMS,115D,04,Discussion Section,F 7.00-7.50p ONLINE,F 7:00pm-7:50pm,ONLINE,F 7:00pm-7:50pm in ONLINE,"{'Friday': ('19:00', '19:50', 'ONLINE')}"
16153,HUMS,115D,05,Discussion Section,Th 1.30-2.20,Th 1:30pm-2:20pm,,Th 1:30pm-2:20pm,"{'Thursday': ('13:30', '14:20', '')}"
16154,HUMS,115D,06,Discussion Section,F 5.00-5.50,F 5:00pm-5:50pm,,F 5:00pm-5:50pm,"{'Friday': ('17:00', '17:50', '')}"
15387,HUMS,134D,01,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15391,HUMS,134D,02,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
14650,HUMS,180D,01,Discussion Section,M 4.00-4.50 ONLINE,M 4:00pm-4:50pm,ONLINE,M 4:00pm-4:50pm in ONLINE,"{'Monday': ('16:00', '16:50', 'ONLINE')}"
14653,HUMS,180D,02,Discussion Section,,,,,{}
15535,HUMS,270D,01,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15539,HUMS,270D,02,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15543,HUMS,270D,03,Discussion Section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
15975,HUMS,270D,04,Discussion Section,,,,,{}
16000,HUMS,270D,05,Discussion Section,F 1.30-2.20,F 1:30pm-2:20pm,,F 1:30pm-2:20pm,"{'Friday': ('13:30', '14:20', '')}"
16118,HUMS,270D,06,Discussion Section,F 10.30-11.20,F 10:30am-11:20am,,F 10:30am-11:20am,"{'Friday': ('10:30', '11:20', '')}"
14395,HUMS,339D,01,Discussion section,Th 10.30-11.20 ONLINE,Th 10:30am-11:20am,ONLINE,Th 10:30am-11:20am in ONLINE,"{'Thursday': ('10:30', '11:20', 'ONLINE')}"
14398,HUMS,339D,02,Discussion section,Th 1.30-2.20 ONLINE,Th 1:30pm-2:20pm,ONLINE,Th 1:30pm-2:20pm in ONLINE,"{'Thursday': ('13:30', '14:20', 'ONLINE')}"
14401,HUMS,339D,03,Discussion section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
14404,HUMS,339D,04,Discussion section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14407,HUMS,339D,05,Discussion section,F 10.30-11.20 ONLINE,F 10:30am-11:20am,ONLINE,F 10:30am-11:20am in ONLINE,"{'Friday': ('10:30', '11:20', 'ONLINE')}"
14410,HUMS,339D,06,Discussion section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
14413,HUMS,339D,07,Discussion section,,,,,{}
14416,HUMS,339D,08,Discussion section,Th 9.25-10.15 ONLINE,Th 9:25am-10:15am,ONLINE,Th 9:25am-10:15am in ONLINE,"{'Thursday': ('9:25', '10:15', 'ONLINE')}"
14419,HUMS,339D,09,Discussion section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14422,HUMS,339D,10,Discussion section,F 9.25-10.15 ONLINE,F 9:25am-10:15am,ONLINE,F 9:25am-10:15am in ONLINE,"{'Friday': ('9:25', '10:15', 'ONLINE')}"
14694,HUMS,339D,11,Discussion section,W 4.00-4.50 ONLINE,W 4:00pm-4:50pm,ONLINE,W 4:00pm-4:50pm in ONLINE,"{'Wednesday': ('16:00', '16:50', 'ONLINE')}"
16144,HUMS,339D,12,Discussion section,Th 10.30-11.20,Th 10:30am-11:20am,,Th 10:30am-11:20am,"{'Thursday': ('10:30', '11:20', '')}"
16147,HUMS,339D,13,Discussion section,F 11.35-12.25,F 11:35am-12:25am,,F 11:35am-12:25am,"{'Friday': ('11:35', '12:25', '')}"
14651,ITAL,310D,01,Discussion Section,M 4.00-4.50 ONLINE,M 4:00pm-4:50pm,ONLINE,M 4:00pm-4:50pm in ONLINE,"{'Monday': ('16:00', '16:50', 'ONLINE')}"
14654,ITAL,310D,02,Discussion Section,,,,,{}
14433,ITAL,315D,01,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14436,ITAL,315D,02,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14439,ITAL,315D,03,Discussion Section,Th 4.30-5.20 ONLINE,Th 4:30pm-5:20pm,ONLINE,Th 4:30pm-5:20pm in ONLINE,"{'Thursday': ('16:30', '17:20', 'ONLINE')}"
14442,ITAL,315D,04,Discussion Section,F 11.35-12.25 ONLINE,F 11:35am-12:25am,ONLINE,F 11:35am-12:25am in ONLINE,"{'Friday': ('11:35', '12:25', 'ONLINE')}"
14485,LAST,361D,01,Discussion Section,,,,,{}
14487,LAST,361D,02,Discussion Section,,,,,{}
14489,LAST,361D,03,Discussion Section,W 1.30-2.20 ONLINE,W 1:30pm-2:20pm,ONLINE,W 1:30pm-2:20pm in ONLINE,"{'Wednesday': ('13:30', '14:20', 'ONLINE')}"
14491,LAST,361D,04,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14493,LAST,361D,05,Discussion Section,Th 2.30-3.20 ONLINE,Th 2:30pm-3:20pm,ONLINE,Th 2:30pm-3:20pm in ONLINE,"{'Thursday': ('14:30', '15:20', 'ONLINE')}"
14495,LAST,361D,06,Discussion Section,Th 3.30-4.20 ONLINE,Th 3:30pm-4:20pm,ONLINE,Th 3:30pm-4:20pm in ONLINE,"{'Thursday': ('15:30', '16:20', 'ONLINE')}"
14497,LAST,361D,07,Discussion Section,Th 7.00-7.50p ONLINE,Th 7:00pm-7:50pm,ONLINE,Th 7:00pm-7:50pm in ONLINE,"{'Thursday': ('19:00', '19:50', 'ONLINE')}"
14499,LAST,361D,08,Discussion Section,Th 8.00-8.50p ONLINE,Th 8:00pm-8:50pm,ONLINE,Th 8:00pm-8:50pm in ONLINE,"{'Thursday': ('20:00', '20:50', 'ONLINE')}"
15820,LING,217D,01,Discussion Section,W 5.00-5.50,W 5:00pm-5:50pm,,W 5:00pm-5:50pm,"{'Wednesday': ('17:00', '17:50', '')}"
15822,LING,253D,01,Discussion Section,T 4.00-4.50,T 4:00pm-4:50pm,,T 4:00pm-4:50pm,"{'Tuesday': ('16:00', '16:50', '')}"
15823,LING,253D,02,Discussion Section,W 10.30-11.20,W 10:30am-11:20am,,W 10:30am-11:20am,"{'Wednesday': ('10:30', '11:20', '')}"
15833,LING,263D,01,Discussion Section,Th 5.00-5.50,Th 5:00pm-5:50pm,,Th 5:00pm-5:50pm,"{'Thursday': ('17:00', '17:50', '')}"
14652,LITR,183D,01,Discussion Section,M 4.00-4.50 ONLINE,M 4:00pm-4:50pm,ONLINE,M 4:00pm-4:50pm in ONLINE,"{'Monday': ('16:00', '16:50', 'ONLINE')}"
14655,LITR,183D,02,Discussion Section,,,,,{}
15388,LITR,194D,01,Discussion Section,Th 5.00-5.50 ONLINE,Th 5:00pm-5:50pm,ONLINE,Th 5:00pm-5:50pm in ONLINE,"{'Thursday': ('17:00', '17:50', 'ONLINE')}"
15392,LITR,194D,02,Discussion Section,F 2.30-3.20 ONLINE,F 2:30pm-3:20pm,ONLINE,F 2:30pm-3:20pm in ONLINE,"{'Friday': ('14:30', '15:20', 'ONLINE')}"
14592,MB&B,105D,01,Discussion Section,W 4.00-4.50,W 4:00pm-4:50pm,,W 4:00pm-4:50pm,"{'Wednesday': ('16:00', '16:50', '')}"
14594,MB&B,105D,02,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
14596,MB&B,105D,03,Discussion Section,W 2.30-3.20 ONLINE,W 2:30pm-3:20pm,ONLINE,W 2:30pm-3:20pm in ONLINE,"{'Wednesday': ('14:30', '15:20', 'ONLINE')}"
